,recorded_naive,mac_hash
1266,2021-11-14 13:30:33.146136442,6a54f6bda021a62e7cadcb3cf43eea1cddf51672
1267,2021-11-14 13:39:35.478870615,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1268,2021-11-14 13:30:29.965316955,a31047abc54418ebca184c700775276e6105bd38
1269,2021-11-14 13:30:26.832395612,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1270,2021-11-14 13:30:26.546236401,3ddf0d17e7f6db9d7358d59907592170ebb077f4
1271,2021-11-14 13:30:27.101323652,8e7d7caf7ac793b3b150481d6af3a943094a7ad5
1272,2021-11-14 13:30:27.566413416,dc4c9c442778035bce0a8b0bfae3d153ba408bf5
1273,2021-11-14 13:30:28.472693230,458323be5f519517287eb7bff93e3fa7c5ed0118
1274,2021-11-14 13:30:26.598580424,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1275,2021-11-14 13:30:28.114889036,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1276,2021-11-14 13:30:26.519349387,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1277,2021-11-14 13:30:40.391309866,119643ee1b27ad9012b1f3182040fc05fbf38a8b
1278,2021-11-14 13:30:26.899922395,954bb0634ce70a64eea431a29df2810b59144015
1279,2021-11-14 13:30:28.215568764,4ef5f5be6fe21546118019dd5dfa881c23e6150c
1280,2021-11-14 13:30:40.781418588,c5df1095e190392be70e909e1f8fb2a69e1efd95
1281,2021-11-14 13:30:39.657761920,6689d53d9346dd64bec708b84c11f05d200fa02f
1282,2021-11-14 13:30:31.007212831,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1283,2021-11-14 13:30:26.533618213,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
1284,2021-11-14 13:31:20.923506608,a0a8c7115b65f7a1a11fb222d5f53703f0ae35d3
1285,2021-11-14 13:31:27.515031423,8e2d80f13652cb364e884d3ef9cfb9dfef413ad7
1286,2021-11-14 13:30:27.296048290,ee5af2b6f1415f5ed6cbb33c8d96f84b0b4ae1d3
1287,2021-11-14 13:39:12.385040271,74833545525103ec2e5c1b971b5dea92a882ef06
1288,2021-11-14 13:30:27.516258758,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1289,2021-11-14 13:30:29.087530797,5c67c4e33f7ee3fa9fa8ebb99b24589178e800b3
1290,2021-11-14 13:30:26.608098106,072f531d94b0a2b0a314f8655b0183c46b746617
1291,2021-11-14 13:30:27.616185891,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1292,2021-11-14 13:30:26.539201606,550f05c071a18390f7f2a194e2a9e25d3b8a289c
1293,2021-11-14 13:30:29.885706824,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1294,2021-11-14 13:30:26.523917499,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1295,2021-11-14 13:31:46.305432388,dd6ed35b35ecbfed14612faf959fecf64df03595
1296,2021-11-14 13:30:27.569092418,98cf6a8c8a462a5318e7eaeb5b82b8b152f7512e
1297,2021-11-14 13:30:29.360868446,50da97615b9316507308faf85e15354d36aced88
1298,2021-11-14 13:30:28.947495501,954bb0634ce70a64eea431a29df2810b59144015
1299,2021-11-14 13:30:29.115126450,75279977709f1796d29fec9da74380124180370b
1300,2021-11-14 13:30:27.173024295,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1301,2021-11-14 13:30:30.947262037,74833545525103ec2e5c1b971b5dea92a882ef06
1302,2021-11-14 13:30:28.060713246,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
1303,2021-11-14 13:35:57.073683149,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1304,2021-11-14 13:30:44.692358621,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1305,2021-11-14 13:30:27.200356056,NA
1306,2021-11-14 13:30:30.385013408,26a6c8c798384c6ed53a6b5f7fa0a1a5ab200a65
1307,2021-11-14 13:30:26.646401684,575c49a2d43e7a2ae69f86886bd1966c6e08f238
1308,2021-11-14 13:30:36.698169760,23cf7ee50b8d7139c92b20f59a01a005ccc15cf1
1309,2021-11-14 16:18:47.631189420,fa240d1444472e191adebefe4c0459cf72fee2c9
1310,2021-11-14 13:30:30.359385741,4d1037cf81af87d49fa60a0004ba5c65264766ba
1311,2021-11-14 13:30:26.777578094,14485a39a8b2a093e1033f072668db43989ce11e
1312,2021-11-14 13:30:29.760536370,dd6ed35b35ecbfed14612faf959fecf64df03595
1313,2021-11-14 13:34:55.909066649,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1314,2021-11-14 13:31:47.006281686,2d613c524e0d3c33912f017319efedbbbc11b3c0
1315,2021-11-14 13:30:44.163429650,18b4baafc2dc7bbdc05926958b7a9761255ee4c3
1316,2021-11-14 13:30:26.538484471,6689d53d9346dd64bec708b84c11f05d200fa02f
1317,2021-11-14 15:27:36.273130385,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1318,2021-11-14 15:27:34.442768484,660c5b005795c6360d651458c2cbc78446f49c68
1319,2021-11-14 15:27:34.397003018,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
1320,2021-11-14 15:32:21.734935671,7207368257ceec3b63567690692090b9429d0bdd
1321,2021-11-14 15:27:34.456258216,011508167ffcaeb538968703bba7e645ad45006a
1322,2021-11-14 15:27:43.596621717,75279977709f1796d29fec9da74380124180370b
1323,2021-11-14 15:27:36.726778500,df95f14e55008d4f89829638730654228c00eb65
1324,2021-11-14 15:27:57.403474530,706d908e772e22824fb2a14118f9c115a45159f3
1325,2021-11-14 15:27:35.388638373,18e2dbf9cd909f0139405c5941ae6a9f35dab10f
1326,2021-11-14 15:27:34.343635124,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1327,2021-11-14 15:40:54.851138945,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1328,2021-11-14 15:42:40.282260852,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1329,2021-11-14 15:40:45.922136212,db92743686168049799de04f5b962686d8c635f6
1330,2021-11-14 15:41:05.398414135,207a4eb742e233baa3a4539a8453ec2c9413799d
1331,2021-11-14 15:40:46.214871276,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1332,2021-11-14 15:40:49.576296268,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1333,2021-11-14 15:40:50.833816320,a30949520faed2e1fde8d820696ee7b10a284481
1334,2021-11-14 15:41:02.669427006,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1335,2021-11-14 15:40:45.884882245,954bb0634ce70a64eea431a29df2810b59144015
1336,2021-11-14 15:43:16.937983115,dd6ed35b35ecbfed14612faf959fecf64df03595
1337,2021-11-14 15:40:49.846693589,853a5b6d116923e0dd82fea039002fffae497daa
1338,2021-11-14 15:40:46.121050374,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
1339,2021-11-14 15:40:45.895258078,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1340,2021-11-14 15:40:46.068013069,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1341,2021-11-14 15:40:46.541996001,dc4c9c442778035bce0a8b0bfae3d153ba408bf5
1342,2021-11-14 15:40:45.945191207,df95f14e55008d4f89829638730654228c00eb65
1343,2021-11-14 15:40:45.883247305,b4cb885d5c78eebd3094d4be2ecc1422de967b15
1344,2021-11-14 15:40:45.864956648,18a3dba2d47496023ead373cac58e3be69aaf152
1345,2021-11-14 15:40:45.883918195,dd6ed35b35ecbfed14612faf959fecf64df03595
1346,2021-11-14 15:40:45.870908640,f87c9aae156dfaeb406034e1f074d2d5d9ef1c4f
1347,2021-11-14 15:40:45.975294223,86884b31c54a215379e63aba88c8a97173943bbd
1348,2021-11-14 15:40:46.022603295,523d3ce947ac2ee02002c5d6a4cc4af5362276f4
1349,2021-11-14 15:51:44.553489918,5c67c4e33f7ee3fa9fa8ebb99b24589178e800b3
1350,2021-11-14 15:50:50.056664370,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1351,2021-11-14 15:50:48.846623954,e40409f8752a65ab6a4a6a498e0350004ae8a1d6
1352,2021-11-14 15:52:06.420351859,5c67c4e33f7ee3fa9fa8ebb99b24589178e800b3
1353,2021-11-14 15:50:52.554246680,db92743686168049799de04f5b962686d8c635f6
1354,2021-11-14 15:50:48.785077272,103698d7f5cf2805c06b3654d06643f3f1f13d6c
1355,2021-11-14 15:50:48.803529137,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1356,2021-11-14 15:50:49.705658699,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1357,2021-11-14 15:50:58.951914438,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1358,2021-11-14 15:50:48.964679478,072f531d94b0a2b0a314f8655b0183c46b746617
1359,2021-11-14 15:50:49.375164706,bcce450076e1062052de1f8a3d90e4c578f3f625
1360,2021-11-14 15:50:48.777515654,d5d463da6b4484c382a6e2a22f5add6894c4881c
1361,2021-11-14 15:50:54.582069128,954bb0634ce70a64eea431a29df2810b59144015
1362,2021-11-14 15:52:33.316052008,28b8a36f258cd6d1c44b1a7a4f7bc15d5852ff6d
1363,2021-11-14 15:50:49.055598220,103698d7f5cf2805c06b3654d06643f3f1f13d6c
1364,2021-11-14 15:51:54.598629772,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1365,2021-11-14 15:59:24.716307769,df95f14e55008d4f89829638730654228c00eb65
1366,2021-11-14 15:50:49.652012694,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1367,2021-11-14 15:50:50.501837040,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1368,2021-11-14 15:50:48.821077956,458323be5f519517287eb7bff93e3fa7c5ed0118
1369,2021-11-14 15:50:53.668334737,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1370,2021-11-14 15:50:48.785497354,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1371,2021-11-14 15:50:52.620237894,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1372,2021-11-14 15:50:49.153202028,a31047abc54418ebca184c700775276e6105bd38
1373,2021-11-14 15:50:49.325529702,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1374,2021-11-14 15:51:50.300186171,3e1fd24ccb924bb6ce0fb9755ad16556c1a57497
1375,2021-11-14 15:50:50.943542892,db92743686168049799de04f5b962686d8c635f6
1376,2021-11-14 15:50:49.336067895,c466322ab241bd020f9cbc871160a311dd6c95db
1377,2021-11-14 15:50:50.253678209,89438c6fe6b5ece4d197f102b525c5577c2f611f
1378,2021-11-14 16:00:55.049620354,673da94bc1bbe486532eeaf2e8995964ff6dd000
1379,2021-11-14 16:00:55.249372186,50da97615b9316507308faf85e15354d36aced88
1380,2021-11-14 16:00:58.061516626,daf18171fc20a75dc54843706d498cae2d88d9dd
1381,2021-11-14 16:01:16.269623602,daf18171fc20a75dc54843706d498cae2d88d9dd
1382,2021-11-14 16:01:03.926957969,a629e4668104525d611604dba273da9d2f4423f4
1383,2021-11-14 16:00:55.072682905,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1384,2021-11-14 16:00:57.265162973,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1385,2021-11-14 16:00:55.415024229,c8ee46164e650c1c8b3e7ff1746e9ec5be4d9f51
1386,2021-11-14 16:00:55.481261163,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1387,2021-11-14 16:00:55.746036010,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1388,2021-11-14 16:01:00.721855344,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1389,2021-11-14 16:00:55.407619387,954bb0634ce70a64eea431a29df2810b59144015
1390,2021-11-14 16:03:22.875284242,954bb0634ce70a64eea431a29df2810b59144015
1391,2021-11-14 16:00:55.528792773,954bb0634ce70a64eea431a29df2810b59144015
1392,2021-11-14 16:01:04.787840937,18b83d4b31157d4198da52dec3267f492e5a0941
1393,2021-11-14 16:00:56.131237446,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1394,2021-11-14 16:00:55.026796643,8f7e201e0f19206a1b940b5f9626acb65e4c78c8
1395,2021-11-14 16:00:55.077204197,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1396,2021-11-14 16:05:11.745784284,ac75b87177c3c6412034a12b121721ed832f78a2
1397,2021-11-14 16:00:58.418650094,954bb0634ce70a64eea431a29df2810b59144015
1398,2021-11-14 16:10:58.650418321,a52e76cc95309a271e60189b4244fba1ea2e87d7
1399,2021-11-14 16:10:58.626502724,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1400,2021-11-14 16:11:08.734152177,954bb0634ce70a64eea431a29df2810b59144015
1401,2021-11-14 16:10:58.650688556,0078ca685098751d5673e93f7e212e87d9225052
1402,2021-11-14 16:11:12.355257101,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1403,2021-11-14 16:10:58.631925679,6689d53d9346dd64bec708b84c11f05d200fa02f
1404,2021-11-14 16:10:58.732288729,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1405,2021-11-14 16:10:58.631089572,50da97615b9316507308faf85e15354d36aced88
1406,2021-11-14 16:10:58.751736634,2ecd57c176b7d0039bcaf4f45971ac9807501fe1
1407,2021-11-14 16:10:59.391138870,853a5b6d116923e0dd82fea039002fffae497daa
1408,2021-11-14 16:10:58.750412944,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1409,2021-11-14 16:10:58.745319947,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
1410,2021-11-14 16:10:58.678862233,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1411,2021-11-14 16:11:04.081597101,8cccebf1c95d790961efd71266af3e67fc3ffbd5
1412,2021-11-14 16:10:58.978627398,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1413,2021-11-14 16:11:00.236419044,954bb0634ce70a64eea431a29df2810b59144015
1414,2021-11-14 16:11:13.336572436,74833545525103ec2e5c1b971b5dea92a882ef06
1415,2021-11-14 16:21:00.866554793,60324ce67cb2eb3f1fb2e36232e45b6b6cf346f6
1416,2021-11-14 16:21:01.119426426,072f531d94b0a2b0a314f8655b0183c46b746617
1417,2021-11-14 16:21:02.212143486,853a5b6d116923e0dd82fea039002fffae497daa
1418,2021-11-14 16:21:00.860426200,75279977709f1796d29fec9da74380124180370b
1419,2021-11-14 16:46:12.392840367,954bb0634ce70a64eea431a29df2810b59144015
1420,2021-11-14 16:21:01.293873434,03edeeb1703f62d19e7fcf957401b72321fa145a
1421,2021-11-14 16:21:00.637578101,7f305c1eefa32a57bb71b16c310668f079f66c68
1422,2021-11-14 16:21:28.432645317,dd6ed35b35ecbfed14612faf959fecf64df03595
1423,2021-11-14 16:21:15.968068264,081b30f1701669099b1d10c125712643c770459f
1424,2021-11-14 16:25:18.064756567,daf18171fc20a75dc54843706d498cae2d88d9dd
1425,2021-11-14 16:21:00.711944192,14fc5781cf0fb607f6294650f1423bfb61e8a2e0
1426,2021-11-14 16:21:06.076564173,072f531d94b0a2b0a314f8655b0183c46b746617
1427,2021-11-14 16:21:21.298059933,8465f2486dd57dd37dd5a1e98f199c23fc8f254b
1428,2021-11-14 16:21:00.701212638,26a6c8c798384c6ed53a6b5f7fa0a1a5ab200a65
1429,2021-11-14 16:21:00.653231862,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1430,2021-11-14 16:31:05.588382351,98a3251209fedfa58aff5b0eab9d4f6373733d8b
1431,2021-11-14 16:31:25.202250239,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1432,2021-11-14 16:31:05.335598910,18a3dba2d47496023ead373cac58e3be69aaf152
1433,2021-11-14 16:31:07.070547832,df95f14e55008d4f89829638730654228c00eb65
1434,2021-11-14 16:35:17.295633111,daf18171fc20a75dc54843706d498cae2d88d9dd
1435,2021-11-14 16:31:05.337149746,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1436,2021-11-14 16:31:07.425273166,50da97615b9316507308faf85e15354d36aced88
1437,2021-11-14 16:31:07.481321462,938bda78e78e66d47cc261a3aac0f57683b36510
1438,2021-11-14 16:31:06.152581763,a31047abc54418ebca184c700775276e6105bd38
1439,2021-11-14 16:34:35.313205461,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1440,2021-11-14 16:31:06.053427101,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1441,2021-11-14 16:31:10.099215543,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1442,2021-11-14 16:31:16.278546677,dd6ed35b35ecbfed14612faf959fecf64df03595
1443,2021-11-14 16:31:13.552057239,a30949520faed2e1fde8d820696ee7b10a284481
1444,2021-11-14 16:31:05.388103509,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1445,2021-11-14 16:35:18.024720245,0a95246b847f5f57c89a3c75b936ccd074a81573
1446,2021-11-14 16:31:14.284977637,56dfaab6d8aa826c0328dac8eb6b7f353f9d7197
1447,2021-11-14 16:31:06.210014383,103698d7f5cf2805c06b3654d06643f3f1f13d6c
1448,2021-11-14 16:31:26.421708068,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
1449,2021-11-14 16:31:05.361234986,a31047abc54418ebca184c700775276e6105bd38
1450,2021-11-14 16:31:06.824728730,a31047abc54418ebca184c700775276e6105bd38
1451,2021-11-14 16:31:05.777554276,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1452,2021-11-14 16:41:13.657729436,778963535db92515f8b9fd27c7c56fa304df4f5a
1453,2021-11-14 16:41:30.604278836,86884b31c54a215379e63aba88c8a97173943bbd
1454,2021-11-14 16:41:22.531266014,6689d53d9346dd64bec708b84c11f05d200fa02f
1455,2021-11-14 16:41:30.468307035,daf18171fc20a75dc54843706d498cae2d88d9dd
1456,2021-11-14 16:41:12.336794747,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1457,2021-11-14 16:41:14.251794260,74833545525103ec2e5c1b971b5dea92a882ef06
1458,2021-11-14 16:41:12.333627914,614c4268cc2ee914df0f4b0ac03092ab7d6c3609
1459,2021-11-14 16:41:13.971875020,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1460,2021-11-14 16:41:12.445290829,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1461,2021-11-14 16:44:56.506352062,a31047abc54418ebca184c700775276e6105bd38
1462,2021-11-14 16:41:25.074076201,99f3790649e2492e3badda116f85d49445062183
1463,2021-11-14 16:41:17.389630191,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1464,2021-11-14 16:41:13.126103092,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1465,2021-11-14 16:41:38.773617421,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1466,2021-11-14 16:41:12.360663832,8cccebf1c95d790961efd71266af3e67fc3ffbd5
1467,2021-11-14 16:41:15.975234995,48b585dc393615876b1dbc1eaa6fe35ec075802a
1468,2021-11-14 16:41:12.679257212,458323be5f519517287eb7bff93e3fa7c5ed0118
1469,2021-11-14 16:41:14.526708811,853a5b6d116923e0dd82fea039002fffae497daa
1470,2021-11-14 16:41:12.387675702,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1471,2021-11-14 16:41:15.592950891,3357f32f6beaec875640e3b1f41779392c57085f
1472,2021-11-14 16:42:05.805831953,74833545525103ec2e5c1b971b5dea92a882ef06
1473,2021-11-14 16:41:16.892862056,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
1474,2021-11-14 16:41:12.746441472,28b8a36f258cd6d1c44b1a7a4f7bc15d5852ff6d
1475,2021-11-14 16:51:21.478949012,b77c9760594f8909cb8ee1a6a4b491089c5af86d
1476,2021-11-14 16:51:23.166966290,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
1477,2021-11-14 16:51:23.328053323,6689d53d9346dd64bec708b84c11f05d200fa02f
1478,2021-11-14 16:51:38.167464960,7374641f6e361b478fb97b94a6fde604080f8b4b
1479,2021-11-14 16:51:21.455954575,7f305c1eefa32a57bb71b16c310668f079f66c68
1480,2021-11-14 16:51:23.812771792,954bb0634ce70a64eea431a29df2810b59144015
1481,2021-11-14 16:51:21.473207456,daf18171fc20a75dc54843706d498cae2d88d9dd
1482,2021-11-14 16:53:54.357628277,aa809570d83d5401124f5c7a41bdc4bfd97f0e72
1483,2021-11-14 16:51:22.055412093,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1484,2021-11-14 16:51:21.470962259,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1485,2021-11-14 16:52:20.743594805,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
1486,2021-11-14 16:51:22.067839257,458323be5f519517287eb7bff93e3fa7c5ed0118
1487,2021-11-14 16:51:21.457203105,c4cd3966a9ab71f04eabf29e7cc94742966eb56b
1488,2021-11-14 16:59:57.274949956,a31047abc54418ebca184c700775276e6105bd38
1489,2021-11-14 16:51:25.939982089,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1490,2021-11-14 16:52:33.597541955,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1491,2021-11-14 16:51:29.417906233,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1492,2021-11-14 16:51:21.706048076,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1493,2021-11-14 16:51:27.360778874,4acb2f9041f6cbac780a90850466e9c29b506f24
1494,2021-11-14 17:03:30.906809164,1643e13571beae32e4d34bceefcf01c74118ffb8
1495,2021-11-14 16:51:21.573774381,dd6ed35b35ecbfed14612faf959fecf64df03595
1496,2021-11-14 16:51:21.450457500,fb0c29d564ac88bdd68fd51ddcd6be4ab651547a
1497,2021-11-14 16:51:34.321546519,7f305c1eefa32a57bb71b16c310668f079f66c68
1498,2021-11-14 16:51:21.735111042,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1499,2021-11-14 16:51:21.767399542,9ef39efffb3ff70c0263bad8f2c1896b0455f643
1500,2021-11-14 16:51:24.610179729,9ed0cbdb9726b472ef98041bccc44a8c9aa26e7e
1501,2021-11-14 17:01:20.558316953,c8ee46164e650c1c8b3e7ff1746e9ec5be4d9f51
1502,2021-11-14 17:01:28.852380461,18a3dba2d47496023ead373cac58e3be69aaf152
1503,2021-11-14 17:01:22.319488974,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1504,2021-11-14 17:01:30.857619296,4e820c8fbe3472d2a2b434ff0ddfa8ca642d2af2
1505,2021-11-14 17:16:22.841444516,c8ee46164e650c1c8b3e7ff1746e9ec5be4d9f51
1506,2021-11-14 17:01:20.223269171,18e2dbf9cd909f0139405c5941ae6a9f35dab10f
1507,2021-11-14 17:01:19.796312241,3c6641afb4615e77df57139a4a91209941cfbc60
1508,2021-11-14 17:01:21.240299765,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1509,2021-11-14 17:01:35.936318672,362891eb81db53bbb96c4b7dbc20e2246669df77
1510,2021-11-14 17:11:31.673677820,3ea99413bbe6509160a8618579f69ef16a6c4695
1511,2021-11-14 17:12:10.551845039,673da94bc1bbe486532eeaf2e8995964ff6dd000
1512,2021-11-14 17:11:34.389684390,0115afa6202b06e742cb3ba9a8fe76e2ac131940
1513,2021-11-14 17:11:34.006132093,550f05c071a18390f7f2a194e2a9e25d3b8a289c
1514,2021-11-14 17:11:30.274560998,a31047abc54418ebca184c700775276e6105bd38
1515,2021-11-14 17:11:29.894673030,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1516,2021-11-14 17:17:02.746652160,c1594812b71280b8b3de098f48069a2955ee50e0
1517,2021-11-14 17:11:37.293542475,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1518,2021-11-14 17:11:52.589280557,f0640d5a2ce5f650e406b44d79b3179646cf51bd
1519,2021-11-14 17:11:55.775248015,26a6c8c798384c6ed53a6b5f7fa0a1a5ab200a65
1520,2021-11-14 17:20:21.817850919,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1521,2021-11-14 17:11:29.997510732,56dfaab6d8aa826c0328dac8eb6b7f353f9d7197
1522,2021-11-14 17:11:30.791236619,fececf0e38c23bf6345140d74836b8da9f2e5866
1523,2021-11-14 17:11:31.407321742,052d1b4d73c248e5ff71dfca4ae8a15b953d8bcb
1524,2021-11-14 17:21:30.770325934,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
1525,2021-11-14 17:21:30.166549027,f901cf1d7f29e363ea184ef9e5035b056a7dedea
1526,2021-11-14 17:21:30.178770313,18b83d4b31157d4198da52dec3267f492e5a0941
1527,2021-11-14 17:21:30.246719202,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
1528,2021-11-14 17:21:37.120754213,c8ee46164e650c1c8b3e7ff1746e9ec5be4d9f51
1529,2021-11-14 17:21:30.258329006,8465f2486dd57dd37dd5a1e98f199c23fc8f254b
1530,2021-11-14 17:21:31.205265293,86884b31c54a215379e63aba88c8a97173943bbd
1531,2021-11-14 17:21:31.071030321,74833545525103ec2e5c1b971b5dea92a882ef06
1532,2021-11-14 17:23:19.983085975,18b4baafc2dc7bbdc05926958b7a9761255ee4c3
1533,2021-11-14 17:22:13.854968402,9ed0cbdb9726b472ef98041bccc44a8c9aa26e7e
1534,2021-11-14 17:21:30.177275060,a31047abc54418ebca184c700775276e6105bd38
1535,2021-11-14 17:21:30.744203151,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1536,2021-11-14 17:21:30.390881605,80b1491378b27f0994e2a0b16ce4b5243aa3ace3
1537,2021-11-14 17:21:32.977260102,18b83d4b31157d4198da52dec3267f492e5a0941
1538,2021-11-14 17:21:30.567671522,50da97615b9316507308faf85e15354d36aced88
1539,2021-11-14 17:21:30.888364539,69b77e5359d592942b843abe744a90b30c8813dc
1540,2021-11-14 17:21:41.838592257,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1541,2021-11-14 17:21:38.581002683,969759ea4fd485f51ad1a92c610865fe529ab526
1542,2021-11-15 10:40:47.663266979,550f05c071a18390f7f2a194e2a9e25d3b8a289c
1543,2021-11-15 10:40:30.377490125,df95f14e55008d4f89829638730654228c00eb65
1544,2021-11-15 10:41:20.985098715,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1545,2021-11-15 10:40:30.428793854,29b9b4effd8b34365aae72068fdfd7ca37760a6c
1546,2021-11-15 10:40:36.129624144,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
1547,2021-11-15 10:40:30.297642265,db92743686168049799de04f5b962686d8c635f6
1548,2021-11-15 10:40:31.417604673,7f305c1eefa32a57bb71b16c310668f079f66c68
1549,2021-11-15 10:40:34.411521648,c3a88bf094a23a6ab29ad309af3b714f5badcc68
1550,2021-11-15 10:40:31.788096677,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
1551,2021-11-15 10:40:31.480806286,74833545525103ec2e5c1b971b5dea92a882ef06
1552,2021-11-15 10:40:30.724987589,6689d53d9346dd64bec708b84c11f05d200fa02f
1553,2021-11-15 10:40:37.617648521,7f90dcd6dba55520754b0c07eb2737223e6a9af5
1554,2021-11-15 12:03:54.646613861,fb0c29d564ac88bdd68fd51ddcd6be4ab651547a
1555,2021-11-15 12:03:52.478532115,80bc1aea7fd62a952692936d74fb86128d12a916
1556,2021-11-15 12:04:29.532336286,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
1557,2021-11-15 12:03:53.734166578,db92743686168049799de04f5b962686d8c635f6
1558,2021-11-15 12:04:02.935512770,853a5b6d116923e0dd82fea039002fffae497daa
1559,2021-11-15 12:04:03.735482417,2b0d97eb674d5d5d9c66be92f22573c1c958507e
1560,2021-11-15 12:03:53.071213330,86884b31c54a215379e63aba88c8a97173943bbd
1561,2021-11-15 12:03:52.584279072,8a83c3ef911606c5d9b9a65539666fca64d6931a
1562,2021-11-15 12:04:01.529290264,bec31e15a2d079ab9572b0fc6140c367046bc739
